50070,1,0.1,TRUE,0.00401616096496582
50072,1,0.1,TRUE,0.015195846557617188
50070,1,1.0,FALSE,0.02395796775817871
50072,1,1.0,FALSE,0.05416154861450195
50070,1,1.1,TRUE,0.05185341835021973
50072,1,1.1,TRUE,0.1730208396911621
50070,1,2.0,FALSE,0.0592036247253418
50072,1,2.0,FALSE,0.118194580078125
50070,1,2.1,TRUE,0.054558515548706055
50072,1,2.1,TRUE,0.09675765037536621
50070,1,3.0,FALSE,0.04186081886291504
50072,1,3.0,FALSE,0.07471609115600586
50070,1,3.1,TRUE,0.0006289482116699219
50072,1,3.1,TRUE,0.017197132110595703
50070,1,4.0,FALSE,0.0007812976837158203
50072,1,4.0,FALSE,0.002790689468383789
50070,1,4.1,TRUE,0.0007126331329345703
50072,1,4.1,TRUE,0.0017337799072265625
50072,2,4.8,TRUE,0.005887269973754883
50070,2,4.8,TRUE,0.00704503059387207
50070,1,5.0,FALSE,0.0007076263427734375
50072,1,5.0,FALSE,0.0023450851440429688
50070,1,5.1,TRUE,0.0007166862487792969
50072,1,5.1,TRUE,0.0014603137969970703
50072,2,5.7,FALSE,0.0008912086486816406
50070,2,5.7,FALSE,0.0017476081848144531
50072,2,5.8,TRUE,0.0010690689086914062
50070,2,5.8,TRUE,0.0017781257629394531
50070,1,6.0,FALSE,0.000736236572265625
50072,1,6.0,FALSE,0.0020630359649658203
50070,1,6.1,TRUE,0.0007638931274414062
50072,1,6.1,TRUE,0.0016345977783203125
50072,2,6.7,FALSE,0.0010361671447753906
50070,2,6.7,FALSE,0.001728057861328125
50072,2,6.8,TRUE,0.0011119842529296875
50070,2,6.8,TRUE,0.0019502639770507812
50070,1,7.0,FALSE,0.0007290840148925781
50072,1,7.0,FALSE,0.011863231658935547
50070,1,7.1,TRUE,0.0008180141448974609
50072,1,7.1,TRUE,0.0020656585693359375
50072,2,7.7,FALSE,0.0007104873657226562
50070,2,7.7,FALSE,0.0014557838439941406
50072,2,7.8,TRUE,0.0010700225830078125
50070,2,7.8,TRUE,0.004484891891479492
50070,1,8.0,FALSE,0.0007545948028564453
50072,1,8.0,FALSE,0.0026886463165283203
50070,1,8.1,TRUE,0.0007357597351074219
50072,1,8.1,TRUE,0.005789279937744141
50072,2,8.7,FALSE,0.0010645389556884766
50070,2,8.7,FALSE,0.0018372535705566406
50072,2,8.8,TRUE,0.0015447139739990234
50070,2,8.8,TRUE,0.0026290416717529297
50070,1,9.0,FALSE,0.0007512569427490234
50072,1,9.0,FALSE,0.01692056655883789
50070,1,9.1,TRUE,0.0007419586181640625
50072,1,9.1,TRUE,0.011941194534301758
50072,2,9.7,FALSE,0.0012378692626953125
50070,2,9.7,FALSE,0.0020978450775146484
50072,2,9.8,TRUE,0.004984140396118164
50070,2,9.8,TRUE,0.016649484634399414
50070,1,10.0,FALSE,0.000850677490234375
50072,1,10.0,FALSE,0.0022957324981689453
50070,1,10.1,TRUE,0.0008292198181152344
50072,1,10.1,TRUE,0.0018718242645263672
50072,2,10.7,FALSE,0.0010700225830078125
50070,2,10.7,FALSE,0.0020117759704589844
50072,2,10.8,TRUE,0.0009853839874267578
50070,2,10.8,TRUE,0.001735687255859375
50070,1,11.0,FALSE,0.0008625984191894531
50072,1,11.0,FALSE,0.0058820247650146484
